#Event S_ID P B E Ly Ld Mo S C St Px Bd
8 48 0 1 0 5 0 3 0 1 50 3 1
8 49 1 1 0 0 1 4 0 1 100 3 1
8 50 1 1 0 1 1 4 0 1 100 3 1
8 51 1 1 0 2 1 4 0 1 100 3 1
8 52 0 1 0 3 1 4 0 1 100 3 1
8 53 0 1 0 4 1 4 0 1 100 3 1
8 54 0 1 0 5 1 4 0 1 100 3 1
8 55 1 1 0 0 0 4 0 1 1 3 1
8 56 1 1 0 1 0 4 0 1 1 3 1
8 57 1 1 0 2 0 4 0 1 1 3 1
8 58 0 1 0 3 0 4 0 1 1 3 1
8 59 0 1 0 4 0 4 0 1 1 3 1
8 60 0 1 0 5 0 4 0 1 1 3 1
8 61 1 1 0 0 1 5 0 1 50 3 1
8 62 1 1 0 1 1 5 0 1 50 3 1
8 63 1 1 0 2 1 5 0 1 50 3 1
8 64 0 1 0 3 1 5 0 1 50 3 1
8 65 0 1 0 4 1 5 0 1 50 3 1
8 66 0 1 0 5 1 5 0 1 50 3 1
8 67 1 1 0 0 0 5 0 1 100 3 1
8 68 1 1 0 1 0 5 0 1 100 3 1
8 69 1 1 0 2 0 5 0 1 100 3 1
8 70 0 1 0 3 0 5 0 1 100 3 1
8 71 0 1 0 4 0 5 0 1 100 3 1
8 72 0 1 0 5 0 5 0 1 100 3 1
8 73 1 1 0 0 1 6 0 1 1 3 1
8 74 1 1 0 1 1 6 0 1 1 3 1
8 75 1 1 0 2 1 6 0 1 1 3 1
8 76 0 1 0 3 1 6 0 1 1 3 1
8 77 0 1 0 4 1 6 0 1 1 3 1
8 78 0 1 0 5 1 6 0 1 1 3 1
8 79 1 1 0 0 0 6 0 1 50 3 1
8 80 1 1 0 1 0 6 0 1 50 3 1
8 81 1 1 0 2 0 6 0 1 50 3 1
8 82 0 1 0 3 0 6 0 1 50 3 1
8 83 0 1 0 4 0 6 0 1 50 3 1
8 84 0 1 0 5 0 6 0 1 50 3 1
8 85 1 1 0 0 1 7 0 1 100 3 1
8 86 1 1 0 1 1 7 0 1 100 3 1
8 87 1 1 0 2 1 7 0 1 100 3 1
8 88 0 1 0 3 1 7 0 1 100 3 1
8 89 0 1 0 4 1 7 0 1 100 3 1
8 90 0 1 0 5 1 7 0 1 100 3 1
8 91 1 1 0 0 0 7 0 1 1 3 1
8 92 1 1 0 1 0 7 0 1 1 3 1
8 93 1 1 0 2 0 7 0 1 1 3 1
8 94 0 1 0 3 0 7 0 1 1 3 1
8 95 0 1 0 4 0 7 0 1 1 3 1
8 96 0 1 0 5 0 7 0 1 1 3 1
8 97 1 1 0 0 1 8 0 1 50 3 1
8 98 1 1 0 1 1 8 0 1 50 3 1
8 99 1 1 0 2 1 8 0 1 50 3 1
8 100 0 1 0 3 1 8 0 1 50 3 1
8 101 0 1 0 4 1 8 0 1 50 3 1
8 102 0 1 0 5 1 8 0 1 50 3 1
8 103 1 1 0 0 0 8 0 1 100 3 1
8 104 1 1 0 1 0 8 0 1 100 3 1
8 105 1 1 0 2 0 8 0 1 100 3 1
8 106 0 1 0 3 0 8 0 1 100 3 1
8 107 0 1 0 4 0 8 0 1 100 3 1
8 108 0 1 0 5 0 8 0 1 100 3 1
8 109 1 1 0 0 1 9 0 1 1 3 1
8 110 1 1 0 1 1 9 0 1 1 3 1
8 111 1 1 0 2 1 9 0 1 1 3 1
8 112 0 1 0 3 1 9 0 1 1 3 1
8 113 0 1 0 4 1 9 0 1 1 3 1
8 114 0 1 0 5 1 9 0 1 1 3 1
8 115 1 1 0 0 0 9 0 1 50 3 1
8 116 1 1 0 1 0 9 0 1 50 3 1
8 117 1 1 0 2 0 9 0 1 50 3 1
8 118 0 1 0 3 0 9 0 1 50 3 1
8 119 0 1 0 4 0 9 0 1 50 3 1
8 120 0 1 0 5 0 9 0 1 50 3 1
8 121 1 1 0 0 1 10 0 1 100 3 1
8 122 1 1 0 1 1 10 0 1 100 3 1
8 123 1 1 0 2 1 10 0 1 100 3 1
8 124 0 1 0 3 1 10 0 1 100 3 1
8 125 0 1 0 4 1 10 0 1 100 3 1
8 126 0 1 0 5 1 10 0 1 100 3 1
8 127 1 1 0 0 0 10 0 1 1 3 1
8 128 1 1 0 1 0 10 0 1 1 3 1
8 129 1 1 0 2 0 10 0 1 1 3 1
8 130 0 1 0 3 0 10 0 1 1 3 1
8 131 0 1 0 4 0 10 0 1 1 3 1
8 132 0 1 0 5 0 10 0 1 1 3 1
8 133 1 1 0 0 1 11 0 1 50 3 1
8 134 1 1 0 1 1 11 0 1 50 3 1
8 135 1 1 0 2 1 11 0 1 50 3 1
8 136 0 1 0 3 1 11 0 1 50 3 1
8 137 0 1 0 4 1 11 0 1 50 3 1
8 138 0 1 0 5 1 11 0 1 50 3 1
8 139 1 1 0 0 0 11 0 1 100 3 1
8 140 1 1 0 1 0 11 0 1 100 3 1
8 141 1 1 0 2 0 11 0 1 100 3 1
8 142 0 1 0 3 0 11 0 1 100 3 1
8 143 0 1 0 4 0 11 0 1 100 3 1
8 144 0 1 0 5 0 11 0 1 100 3 1
8 145 1 1 0 0 1 12 0 1 1 3 1
8 146 1 1 0 1 1 12 0 1 1 3 1
8 147 1 1 0 2 1 12 0 1 1 3 1
8 148 0 1 0 3 1 12 0 1 1 3 1
8 149 0 1 0 4 1 12 0 1 1 3 1
8 150 0 1 0 5 1 12 0 1 1 3 1
8 151 1 1 0 0 0 12 0 1 50 3 1
8 152 1 1 0 1 0 12 0 1 50 3 1
8 153 1 1 0 2 0 12 0 1 50 3 1
8 154 0 1 0 3 0 12 0 1 50 3 1
8 155 0 1 0 4 0 12 0 1 50 3 1
8 156 0 1 0 5 0 12 0 1 50 3 1
8 157 1 1 0 0 1 13 0 1 100 3 1
8 158 1 1 0 1 1 13 0 1 100 3 1
8 159 1 1 0 2 1 13 0 1 100 3 1
8 160 0 1 0 3 1 13 0 1 100 3 1
8 161 0 1 0 4 1 13 0 1 100 3 1
8 162 0 1 0 5 1 13 0 1 100 3 1
8 163 1 1 0 0 0 13 0 1 1 3 1
8 164 1 1 0 1 0 13 0 1 1 3 1
8 165 1 1 0 2 0 13 0 1 1 3 1
8 166 0 1 0 3 0 13 0 1 1 3 1
8 167 0 1 0 4 0 13 0 1 1 3 1
8 168 0 1 0 5 0 13 0 1 1 3 1
8 169 1 1 0 0 1 14 0 1 50 3 1
8 170 1 1 0 1 1 14 0 1 50 3 1
8 171 1 1 0 2 1 14 0 1 50 3 1
8 172 0 1 0 3 1 14 0 1 50 3 1
8 173 0 1 0 4 1 14 0 1 50 3 1
8 174 0 1 0 5 1 14 0 1 50 3 1
8 175 1 1 0 0 0 14 0 1 100 3 1
8 176 1 1 0 1 0 14 0 1 100 3 1
8 177 1 1 0 2 0 14 0 1 100 3 1
8 178 0 1 0 3 0 14 0 1 100 3 1
8 179 0 1 0 4 0 14 0 1 100 3 1
8 180 0 1 0 5 0 15 1 1 100 3 1
8 181 1 1 0 0 1 15 1 1 1 3 1
8 182 1 1 0 1 1 15 1 1 1 3 1
8 183 1 1 0 2 1 15 1 1 1 3 1
8 184 0 1 0 3 1 15 1 1 1 3 1
8 185 0 1 0 4 1 15 1 1 1 3 1
8 186 0 1 0 5 1 15 1 1 1 3 1
8 187 1 1 0 0 0 15 1 1 50 3 1
8 188 1 1 0 1 0 15 1 1 50 3 1
8 189 1 1 0 2 0 15 1 1 50 3 1
8 190 0 1 0 3 0 15 1 1 50 3 1
8 191 0 1 0 4 0 15 1 1 50 3 1
8 192 0 1 0 5 0 15 1 1 50 3 1
8 193 1 1 0 0 1 16 1 1 100 3 1
8 194 1 1 0 1 1 16 1 1 100 3 1
8 195 1 1 0 2 1 16 1 1 100 3 1
8 196 0 1 0 3 1 16 1 1 100 3 1
8 197 0 1 0 4 1 16 1 1 100 3 1
8 198 0 1 0 5 1 16 1 1 100 3 1
8 199 1 1 0 0 0 16 1 1 1 3 1
8 200 1 1 0 1 0 16 1 1 1 3 1
8 201 1 1 0 2 0 16 1 1 1 3 1
8 202 0 1 0 3 0 16 1 1 1 3 1
8 203 0 1 0 4 0 16 1 1 1 3 1
8 204 0 1 0 5 0 16 1 1 1 3 1
8 205 1 1 0 0 1 17 1 1 50 3 1
8 206 1 1 0 1 1 17 1 1 50 3 1
8 207 1 1 0 2 1 17 1 1 50 3 1
8 208 0 1 0 3 1 17 1 1 50 3 1
8 209 0 1 0 4 1 17 1 1 50 3 1
8 210 0 1 0 5 1 17 1 1 50 3 1
8 211 1 1 0 0 0 17 1 1 100 3 1
8 212 1 1 0 1 0 17 1 1 100 3 1
8 213 1 1 0 2 0 17 1 1 100 3 1
8 214 0 1 0 3 0 17 1 1 100 3 1
8 215 0 1 0 4 0 17 1 1 100 3 1
8 216 0 1 0 5 0 17 1 1 100 3 1
8 217 1 1 0 0 1 18 1 1 1 3 1
8 218 1 1 0 1 1 18 1 1 1 3 1
8 219 1 1 0 2 1 18 1 1 1 3 1
8 220 0 1 0 3 1 18 1 1 1 3 1
8 221 0 1 0 4 1 18 1 1 1 3 1
8 222 0 1 0 5 1 18 1 1 1 3 1
8 223 1 1 0 0 0 18 1 1 50 3 1
8 224 1 1 0 1 0 18 1 1 50 3 1
8 225 1 1 0 2 0 18 1 1 50 3 1
8 226 0 1 0 3 0 18 1 1 50 3 1
8 227 0 1 0 4 0 18 1 1 50 3 1
8 228 0 1 0 5 0 18 1 1 50 3 1
8 229 1 1 0 0 1 19 1 1 100 3 1
8 230 1 1 0 1 1 19 1 1 100 3 1
8 231 1 1 0 2 1 19 1 1 100 3 1
8 232 0 1 0 3 1 19 1 1 100 3 1
8 233 0 1 0 4 1 19 1 1 100 3 1
8 234 0 1 0 5 1 19 1 1 100 3 1
8 235 1 1 0 0 0 19 1 1 1 3 1
8 236 1 1 0 1 0 19 1 1 1 3 1
8 237 1 1 0 2 0 19 1 1 1 3 1
8 238 0 1 0 3 0 19 1 1 1 3 1
8 239 0 1 0 4 0 19 1 1 1 3 1
8 240 0 1 0 5 0 19 1 1 1 3 1
8 241 1 1 0 0 1 20 1 1 50 3 1
8 242 1 1 0 1 1 20 1 1 50 3 1
8 243 1 1 0 2 1 20 1 1 50 3 1
8 244 0 1 0 3 1 20 1 1 50 3 1
8 245 0 1 0 4 1 20 1 1 50 3 1
8 246 0 1 0 5 1 20 1 1 50 3 1
8 247 1 1 0 0 0 20 1 1 100 3 1
8 248 1 1 0 1 0 20 1 1 100 3 1
8 249 1 1 0 2 0 20 1 1 100 3 1
8 250 0 1 0 3 0 20 1 1 100 3 1
8 251 0 1 0 4 0 20 1 1 100 3 1
8 252 0 1 0 5 0 20 1 1 100 3 1
8 253 1 1 0 0 1 20 1 1 1 3 1
8 254 1 1 0 1 1 20 1 1 1 3 1
8 255 1 1 0 2 1 20 1 1 1 3 1
8 256 0 1 0 3 1 20 1 1 1 3 1
8 257 0 1 0 4 1 20 1 1 1 3 1
8 258 0 1 0 5 1 20 1 1 1 3 1
8 259 1 1 0 0 0 21 1 1 50 3 1
8 260 1 1 0 1 0 21 1 1 50 3 1
8 261 1 1 0 2 0 21 1 1 50 3 1
8 262 0 1 0 3 0 21 1 1 50 3 1
8 263 0 1 0 4 0 21 1 1 50 3 1
8 264 0 1 0 5 0 21 1 1 50 3 1
8 265 1 1 0 0 1 21 1 1 100 3 1
8 266 1 1 0 1 1 21 1 1 100 3 1
8 267 1 1 0 2 1 21 1 1 100 3 1
8 268 0 1 0 3 1 21 1 1 100 3 1
8 269 0 1 0 4 1 21 1 1 100 3 1
8 270 0 1 0 5 1 21 1 1 100 3 1
8 271 1 1 0 0 0 21 1 1 1 3 1
8 272 1 1 0 1 0 21 1 1 1 3 1
8 273 1 1 0 2 0 21 1 1 1 3 1
8 274 0 1 0 3 0 21 1 1 1 3 1
8 275 0 1 0 4 0 21 1 1 1 3 1
8 276 0 1 0 5 0 21 1 1 1 3 1
8 277 1 1 0 0 1 22 1 1 50 3 1
8 278 1 1 0 1 1 22 1 1 50 3 1
8 279 1 1 0 2 1 22 1 1 50 3 1
8 280 0 1 0 3 1 22 1 1 50 3 1
8 281 0 1 0 4 1 22 1 1 50 3 1
8 282 0 1 0 5 1 22 1 1 50 3 1
8 283 1 1 0 0 0 22 1 1 100 3 1
8 284 1 1 0 1 0 22 1 1 100 3 1
8 285 1 1 0 2 0 22 1 1 100 3 1
8 286 0 1 0 3 0 22 1 1 100 3 1
8 287 0 1 0 4 0 22 1 1 100 3 1
8 288 0 1 0 5 0 22 1 1 100 3 1
8 289 1 1 0 0 1 23 1 1 1 3 1
8 290 1 1 0 1 1 23 1 1 1 3 1
8 291 1 1 0 2 1 23 1 1 1 3 1
8 292 0 1 0 3 1 23 1 1 1 3 1
8 293 0 1 0 4 1 23 1 1 1 3 1
8 294 0 1 0 5 1 23 1 1 1 3 1
8 295 1 1 0 0 0 23 1 1 50 3 1
8 296 1 1 0 1 0 23 1 1 50 3 1
8 297 1 1 0 2 0 23 1 1 50 3 1
8 298 0 1 0 3 0 23 1 1 50 3 1
8 299 0 1 0 4 0 23 1 1 50 3 1
8 300 0 1 0 5 0 23 1 1 50 3 1
9 1 1 1 0 0 1 0 0 1 1 3 1
9 2 1 1 0 1 1 0 0 1 1 3 1
9 3 1 1 0 2 1 0 0 1 1 3 1
9 4 0 1 0 3 1 0 0 1 1 3 1
9 5 0 1 0 4 1 0 0 1 1 3 1
9 6 0 1 0 5 1 0 0 1 1 3 1
9 7 1 1 0 0 0 0 0 1 50 3 1
9 8 1 1 0 1 0 0 0 1 50 3 1
9 9 1 1 0 2 0 0 0 1 50 3 1
9 10 0 1 0 3 0 0 0 1 50 3 1
9 11 0 1 0 4 0 0 0 1 50 3 1
9 12 0 1 0 5 0 0 0 1 50 3 1
9 13 1 1 0 0 1 1 0 1 100 3 1
9 14 1 1 0 1 1 1 0 1 100 3 1
9 15 1 1 0 2 1 1 0 1 100 3 1
9 16 0 1 0 3 1 1 0 1 100 3 1
9 17 0 1 0 4 1 1 0 1 100 3 1
9 18 0 1 0 5 1 1 0 1 100 3 1
9 19 1 1 0 0 0 1 0 1 1 3 1
9 20 1 1 0 1 0 1 0 1 1 3 1
9 21 1 1 0 2 0 1 0 1 1 3 1
9 22 0 1 0 3 0 1 0 1 1 3 1
9 23 0 1 0 4 0 1 0 1 1 3 1
9 24 0 1 0 5 0 1 0 1 1 3 1
9 25 1 1 0 0 1 2 0 1 50 3 1
9 26 1 1 0 1 1 2 0 1 50 3 1
9 27 1 1 0 2 1 2 0 1 50 3 1
9 28 0 1 0 3 1 2 0 1 50 3 1
9 29 0 1 0 4 1 2 0 1 50 3 1
9 30 0 1 0 5 1 2 0 1 50 3 1
9 31 1 1 0 0 0 2 0 1 100 3 1
9 32 1 1 0 1 0 2 0 1 100 3 1
9 33 1 1 0 2 0 2 0 1 100 3 1
9 34 0 1 0 3 0 2 0 1 100 3 1
9 35 0 1 0 4 0 2 0 1 100 3 1
9 36 0 1 0 5 0 2 0 1 100 3 1
9 37 1 1 0 0 1 3 0 1 1 3 1
9 38 1 1 0 1 1 3 0 1 1 3 1
9 39 1 1 0 2 1 3 0 1 1 3 1
9 40 0 1 0 3 1 3 0 1 1 3 1
9 41 0 1 0 4 1 3 0 1 1 3 1
9 42 0 1 0 5 1 3 0 1 1 3 1
9 43 1 1 0 0 0 3 0 1 50 3 1
9 44 1 1 0 1 0 3 0 1 50 3 1
9 45 1 1 0 2 0 3 0 1 50 3 1
9 46 0 1 0 3 0 3 0 1 50 3 1
9 47 0 1 0 4 0 3 0 1 50 3 1
9 48 0 1 0 5 0 3 0 1 50 3 1
9 49 1 1 0 0 1 4 0 1 100 3 1
9 50 1 1 0 1 1 4 0 1 100 3 1
9 51 1 1 0 2 1 4 0 1 100 3 1
9 52 0 1 0 3 1 4 0 1 100 3 1
9 53 0 1 0 4 1 4 0 1 100 3 1
9 54 0 1 0 5 1 4 0 1 100 3 1
9 55 1 1 0 0 0 4 0 1 1 3 1
9 56 1 1 0 1 0 4 0 1 1 3 1
9 57 1 1 0 2 0 4 0 1 1 3 1
9 58 0 1 0 3 0 4 0 1 1 3 1
9 59 0 1 0 4 0 4 0 1 1 3 1
9 60 0 1 0 5 0 4 0 1 1 3 1
9 61 1 1 0 0 1 5 0 1 50 3 1
9 62 1 1 0 1 1 5 0 1 50 3 1
9 63 1 1 0 2 1 5 0 1 50 3 1
9 64 0 1 0 3 1 5 0 1 50 3 1
9 65 0 1 0 4 1 5 0 1 50 3 1
9 66 0 1 0 5 1 5 0 1 50 3 1
9 67 1 1 0 0 0 5 0 1 100 3 1
9 68 1 1 0 1 0 5 0 1 100 3 1
9 69 1 1 0 2 0 5 0 1 100 3 1
9 70 0 1 0 3 0 5 0 1 100 3 1
9 71 0 1 0 4 0 5 0 1 100 3 1
9 72 0 1 0 5 0 5 0 1 100 3 1
9 73 1 1 0 0 1 6 0 1 1 3 1
9 74 1 1 0 1 1 6 0 1 1 3 1
9 75 1 1 0 2 1 6 0 1 1 3 1
9 76 0 1 0 3 1 6 0 1 1 3 1
9 77 0 1 0 4 1 6 0 1 1 3 1
9 78 0 1 0 5 1 6 0 1 1 3 1
9 79 1 1 0 0 0 6 0 1 50 3 1
9 80 1 1 0 1 0 6 0 1 50 3 1
9 81 1 1 0 2 0 6 0 1 50 3 1
9 82 0 1 0 3 0 6 0 1 50 3 1
9 83 0 1 0 4 0 6 0 1 50 3 1
9 84 0 1 0 5 0 6 0 1 50 3 1
9 85 1 1 0 0 1 7 0 1 100 3 1
9 86 1 1 0 1 1 7 0 1 100 3 1
9 87 1 1 0 2 1 7 0 1 100 3 1
9 88 0 1 0 3 1 7 0 1 100 3 1
9 89 0 1 0 4 1 7 0 1 100 3 1
9 90 0 1 0 5 1 7 0 1 100 3 1
9 91 1 1 0 0 0 7 0 1 1 3 1
9 92 1 1 0 1 0 7 0 1 1 3 1
9 93 1 1 0 2 0 7 0 1 1 3 1
9 94 0 1 0 3 0 7 0 1 1 3 1
9 95 0 1 0 4 0 7 0 1 1 3 1
9 96 0 1 0 5 0 7 0 1 1 3 1
9 97 1 1 0 0 1 8 0 1 50 3 1
9 98 1 1 0 1 1 8 0 1 50 3 1
9 99 1 1 0 2 1 8 0 1 50 3 1
9 100 0 1 0 3 1 8 0 1 50 3 1
9 101 0 1 0 4 1 8 0 1 50 3 1
9 102 0 1 0 5 1 8 0 1 50 3 1
9 103 1 1 0 0 0 8 0 1 100 3 1
9 104 1 1 0 1 0 8 0 1 100 3 1
9 105 1 1 0 2 0 8 0 1 100 3 1
9 106 0 1 0 3 0 8 0 1 100 3 1
9 107 0 1 0 4 0 8 0 1 100 3 1
9 108 0 1 0 5 0 8 0 1 100 3 1
9 109 1 1 0 0 1 9 0 1 1 3 1
9 110 1 1 0 1 1 9 0 1 1 3 1
9 111 1 1 0 2 1 9 0 1 1 3 1
9 112 0 1 0 3 1 9 0 1 1 3 1
9 113 0 1 0 4 1 9 0 1 1 3 1
9 114 0 1 0 5 1 9 0 1 1 3 1
9 115 1 1 0 0 0 9 0 1 50 3 1
9 116 1 1 0 1 0 9 0 1 50 3 1
9 117 1 1 0 2 0 9 0 1 50 3 1
9 118 0 1 0 3 0 9 0 1 50 3 1
9 119 0 1 0 4 0 9 0 1 50 3 1
9 120 0 1 0 5 0 9 0 1 50 3 1
9 121 1 1 0 0 1 10 0 1 100 3 1
9 122 1 1 0 1 1 10 0 1 100 3 1
9 123 1 1 0 2 1 10 0 1 100 3 1
9 124 0 1 0 3 1 10 0 1 100 3 1
9 125 0 1 0 4 1 10 0 1 100 3 1
9 126 0 1 0 5 1 10 0 1 100 3 1
9 127 1 1 0 0 0 10 0 1 1 3 1
9 128 1 1 0 1 0 10 0 1 1 3 1
9 129 1 1 0 2 0 10 0 1 1 3 1
9 130 0 1 0 3 0 10 0 1 1 3 1
9 131 0 1 0 4 0 10 0 1 1 3 1
9 132 0 1 0 5 0 10 0 1 1 3 1
9 133 1 1 0 0 1 11 0 1 50 3 1
9 134 1 1 0 1 1 11 0 1 50 3 1
9 135 1 1 0 2 1 11 0 1 50 3 1
9 136 0 1 0 3 1 11 0 1 50 3 1
9 137 0 1 0 4 1 11 0 1 50 3 1
9 138 0 1 0 5 1 11 0 1 50 3 1
9 139 1 1 0 0 0 11 0 1 100 3 1
9 140 1 1 0 1 0 11 0 1 100 3 1
9 141 1 1 0 2 0 11 0 1 100 3 1
9 142 0 1 0 3 0 11 0 1 100 3 1
9 143 0 1 0 4 0 11 0 1 100 3 1
9 144 0 1 0 5 0 11 0 1 100 3 1
9 145 1 1 0 0 1 12 0 1 1 3 1
9 146 1 1 0 1 1 12 0 1 1 3 1
9 147 1 1 0 2 1 12 0 1 1 3 1
9 148 0 1 0 3 1 12 0 1 1 3 1
9 149 0 1 0 4 1 12 0 1 1 3 1
9 150 0 1 0 5 1 12 0 1 1 3 1
9 151 1 1 0 0 0 12 0 1 50 3 1
9 152 1 1 0 1 0 12 0 1 50 3 1
9 153 1 1 0 2 0 12 0 1 50 3 1
9 154 0 1 0 3 0 12 0 1 50 3 1
9 155 0 1 0 4 0 12 0 1 50 3 1
9 156 0 1 0 5 0 12 0 1 50 3 1
9 157 1 1 0 0 1 13 0 1 100 3 1
9 158 1 1 0 1 1 13 0 1 100 3 1
9 159 1 1 0 2 1 13 0 1 100 3 1
9 160 0 1 0 3 1 13 0 1 100 3 1
9 161 0 1 0 4 1 13 0 1 100 3 1
9 162 0 1 0 5 1 13 0 1 100 3 1
9 163 1 1 0 0 0 13 0 1 1 3 1
9 164 1 1 0 1 0 13 0 1 1 3 1
9 165 1 1 0 2 0 13 0 1 1 3 1
9 166 0 1 0 3 0 13 0 1 1 3 1
9 167 0 1 0 4 0 13 0 1 1 3 1
9 168 0 1 0 5 0 13 0 1 1 3 1
9 169 1 1 0 0 1 14 0 1 50 3 1
9 170 1 1 0 1 1 14 0 1 50 3 1
9 171 1 1 0 2 1 14 0 1 50 3 1
9 172 0 1 0 3 1 14 0 1 50 3 1
9 173 0 1 0 4 1 14 0 1 50 3 1
9 174 0 1 0 5 1 14 0 1 50 3 1
9 175 1 1 0 0 0 14 0 1 100 3 1
9 176 1 1 0 1 0 14 0 1 100 3 1
9 177 1 1 0 2 0 14 0 1 100 3 1
9 178 0 1 0 3 0 14 0 1 100 3 1
9 179 0 1 0 4 0 14 0 1 100 3 1
9 180 0 1 0 5 0 15 1 1 100 3 1
9 181 1 1 0 0 1 15 1 1 1 3 1
9 182 1 1 0 1 1 15 1 1 1 3 1
9 183 1 1 0 2 1 15 1 1 1 3 1
9 184 0 1 0 3 1 15 1 1 1 3 1
9 185 0 1 0 4 1 15 1 1 1 3 1
9 186 0 1 0 5 1 15 1 1 1 3 1
9 187 1 1 0 0 0 15 1 1 50 3 1
9 188 1 1 0 1 0 15 1 1 50 3 1
9 189 1 1 0 2 0 15 1 1 50 3 1
9 190 0 1 0 3 0 15 1 1 50 3 1
9 191 0 1 0 4 0 15 1 1 50 3 1
9 192 0 1 0 5 0 15 1 1 50 3 1
9 193 1 1 0 0 1 16 1 1 100 3 1
9 194 1 1 0 1 1 16 1 1 100 3 1
9 195 1 1 0 2 1 16 1 1 100 3 1
9 196 0 1 0 3 1 16 1 1 100 3 1
9 197 0 1 0 4 1 16 1 1 100 3 1
9 198 0 1 0 5 1 16 1 1 100 3 1
9 199 1 1 0 0 0 16 1 1 1 3 1
9 200 1 1 0 1 0 16 1 1 1 3 1
9 201 1 1 0 2 0 16 1 1 1 3 1
9 202 0 1 0 3 0 16 1 1 1 3 1
9 203 0 1 0 4 0 16 1 1 1 3 1
9 204 0 1 0 5 0 16 1 1 1 3 1
9 205 1 1 0 0 1 17 1 1 50 3 1
9 206 1 1 0 1 1 17 1 1 50 3 1
9 207 1 1 0 2 1 17 1 1 50 3 1
9 208 0 1 0 3 1 17 1 1 50 3 1
9 209 0 1 0 4 1 17 1 1 50 3 1
9 210 0 1 0 5 1 17 1 1 50 3 1
9 211 1 1 0 0 0 17 1 1 100 3 1
9 212 1 1 0 1 0 17 1 1 100 3 1
9 213 1 1 0 2 0 17 1 1 100 3 1
9 214 0 1 0 3 0 17 1 1 100 3 1
9 215 0 1 0 4 0 17 1 1 100 3 1
9 216 0 1 0 5 0 17 1 1 100 3 1
9 217 1 1 0 0 1 18 1 1 1 3 1
9 218 1 1 0 1 1 18 1 1 1 3 1
9 219 1 1 0 2 1 18 1 1 1 3 1
9 220 0 1 0 3 1 18 1 1 1 3 1
9 221 0 1 0 4 1 18 1 1 1 3 1
9 222 0 1 0 5 1 18 1 1 1 3 1
9 223 1 1 0 0 0 18 1 1 50 3 1
9 224 1 1 0 1 0 18 1 1 50 3 1
9 225 1 1 0 2 0 18 1 1 50 3 1
9 226 0 1 0 3 0 18 1 1 50 3 1
9 227 0 1 0 4 0 18 1 1 50 3 1
9 228 0 1 0 5 0 18 1 1 50 3 1
9 229 1 1 0 0 1 19 1 1 100 3 1
9 230 1 1 0 1 1 19 1 1 100 3 1
9 231 1 1 0 2 1 19 1 1 100 3 1
9 232 0 1 0 3 1 19 1 1 100 3 1
9 233 0 1 0 4 1 19 1 1 100 3 1
9 234 0 1 0 5 1 19 1 1 100 3 1
9 235 1 1 0 0 0 19 1 1 1 3 1
9 236 1 1 0 1 0 19 1 1 1 3 1
9 237 1 1 0 2 0 19 1 1 1 3 1
9 238 0 1 0 3 0 19 1 1 1 3 1
9 239 0 1 0 4 0 19 1 1 1 3 1
9 240 0 1 0 5 0 19 1 1 1 3 1
9 241 1 1 0 0 1 20 1 1 50 3 1
9 242 1 1 0 1 1 20 1 1 50 3 1
9 243 1 1 0 2 1 20 1 1 50 3 1
9 244 0 1 0 3 1 20 1 1 50 3 1
9 245 0 1 0 4 1 20 1 1 50 3 1
9 246 0 1 0 5 1 20 1 1 50 3 1
9 247 1 1 0 0 0 20 1 1 100 3 1
9 248 1 1 0 1 0 20 1 1 100 3 1
9 249 1 1 0 2 0 20 1 1 100 3 1
9 250 0 1 0 3 0 20 1 1 100 3 1
9 251 0 1 0 4 0 20 1 1 100 3 1
9 252 0 1 0 5 0 20 1 1 100 3 1
9 253 1 1 0 0 1 20 1 1 1 3 1
9 254 1 1 0 1 1 20 1 1 1 3 1
9 255 1 1 0 2 1 20 1 1 1 3 1
9 256 0 1 0 3 1 20 1 1 1 3 1
9 257 0 1 0 4 1 20 1 1 1 3 1
9 258 0 1 0 5 1 20 1 1 1 3 1
9 259 1 1 0 0 0 21 1 1 50 3 1
9 260 1 1 0 1 0 21 1 1 50 3 1
9 261 1 1 0 2 0 21 1 1 50 3 1
9 262 0 1 0 3 0 21 1 1 50 3 1
9 263 0 1 0 4 0 21 1 1 50 3 1
9 264 0 1 0 5 0 21 1 1 50 3 1
9 265 1 1 0 0 1 21 1 1 100 3 1
9 266 1 1 0 1 1 21 1 1 100 3 1
9 267 1 1 0 2 1 21 1 1 100 3 1
9 268 0 1 0 3 1 21 1 1 100 3 1
9 269 0 1 0 4 1 21 1 1 100 3 1
9 270 0 1 0 5 1 21 1 1 100 3 1
9 271 1 1 0 0 0 21 1 1 1 3 1
9 272 1 1 0 1 0 21 1 1 1 3 1
9 273 1 1 0 2 0 21 1 1 1 3 1
9 274 0 1 0 3 0 21 1 1 1 3 1
9 275 0 1 0 4 0 21 1 1 1 3 1
9 276 0 1 0 5 0 21 1 1 1 3 1
9 277 1 1 0 0 1 22 1 1 50 3 1
9 278 1 1 0 1 1 22 1 1 50 3 1
9 279 1 1 0 2 1 22 1 1 50 3 1
9 280 0 1 0 3 1 22 1 1 50 3 1
9 281 0 1 0 4 1 22 1 1 50 3 1
9 282 0 1 0 5 1 22 1 1 50 3 1
9 283 1 1 0 0 0 22 1 1 100 3 1
9 284 1 1 0 1 0 22 1 1 100 3 1
